"holiday","temp","rain_1h","snow_1h","clouds_all","weather_main","weather_description","date_time","traffic_volume"
"None",-11.92,0,0,90,"Clouds","overcast clouds","2013-02-04 17:00:00",6067
"None",-12.41,0,0,99,"Clouds","overcast clouds","2013-02-04 18:00:00",4454
"None",-12.41,0,0,99,"Clouds","overcast clouds","2013-02-04 19:00:00",2912
"None",-12.41,0,0,99,"Clouds","overcast clouds","2013-02-04 20:00:00",2519
"None",-13.22,0,0,97,"Clouds","overcast clouds","2013-02-04 21:00:00",2083
"None",-13.22,0,0,97,"Clouds","overcast clouds","2013-02-04 22:00:00",1396
"None",-13.22,0,0,97,"Clouds","overcast clouds","2013-02-04 23:00:00",909
"None",-15.02,0,0,99,"Clouds","overcast clouds","2013-02-05 01:00:00",326
"None",-13.91,0,0,100,"Clouds","overcast clouds","2013-02-05 02:00:00",243
"None",-17.37,0,0,77,"Clouds","broken clouds","2013-02-05 03:00:00",326
"None",-17.37,0,0,77,"Clouds","broken clouds","2013-02-05 04:00:00",747
"None",-17.37,0,0,77,"Clouds","broken clouds","2013-02-05 05:00:00",2336
"None",-17.8,0,0,1,"Clear","sky is clear","2013-02-05 06:00:00",4591
"None",-18.99,0,0,2,"Clear","sky is clear","2013-02-05 07:00:00",5100
"None",-18.99,0,0,2,"Clear","sky is clear","2013-02-05 08:00:00",5523
"None",-15.27,0,0,1,"Clear","sky is clear","2013-02-05 09:00:00",5376
"None",-15.27,0,0,1,"Clear","sky is clear","2013-02-05 10:00:00",4364
"None",-15.27,0,0,1,"Clear","sky is clear","2013-02-05 11:00:00",4435
"None",-13.12,0,0,40,"Clouds","scattered clouds","2013-02-05 12:00:00",4680
"None",-11.88,0,0,44,"Clouds","scattered clouds","2013-02-05 13:00:00",4811
"None",-11.88,0,0,44,"Clouds","scattered clouds","2013-02-05 14:00:00",5064
"None",-13.4299999999999,0,0,56,"Clouds","broken clouds","2013-02-05 16:00:00",6242
"None",-13.4299999999999,0,0,56,"Clouds","broken clouds","2013-02-05 17:00:00",6235
"None",-11.4299999999999,0,0,81,"Clouds","broken clouds","2013-02-05 18:00:00",4721
"None",-11.4299999999999,0,0,81,"Clouds","broken clouds","2013-02-05 19:00:00",3200
"None",-11.4299999999999,0,0,81,"Clouds","broken clouds","2013-02-05 20:00:00",2846
"None",-10.1799999999999,0,0,89,"Clouds","overcast clouds","2013-02-05 21:00:00",2372
"None",-10.1799999999999,0,0,89,"Clouds","overcast clouds","2013-02-05 22:00:00",1475
"None",-10.1799999999999,0,0,89,"Clouds","overcast clouds","2013-02-05 23:00:00",1013
"None",-9.95999999999998,0,0,100,"Clouds","overcast clouds","2013-02-06 00:00:00",526
"None",-6.66999999999996,0,0,98,"Clouds","overcast clouds","2013-02-06 01:00:00",294
"None",-6.02999999999997,0,0,90,"Clouds","overcast clouds","2013-02-06 02:00:00",271
"None",-6.02999999999997,0,0,75,"Clouds","broken clouds","2013-02-06 03:00:00",315
"None",-5.14999999999998,0,0,75,"Snow","heavy snow","2013-02-06 04:00:00",774
"None",-5.08999999999997,0,0,90,"Snow","heavy snow","2013-02-06 05:00:00",2605
"None",-5.08999999999997,0,0,90,"Mist","mist","2013-02-06 05:00:00",2605
"None",-4.13999999999999,0,0,90,"Mist","mist","2013-02-06 07:00:00",6454
"None",-3.17999999999995,0,0,90,"Mist","mist","2013-02-06 08:00:00",6531
"None",-2.59999999999997,0,0,90,"Clouds","overcast clouds","2013-02-06 10:00:00",4039
"None",-2.60999999999996,0,0,90,"Clouds","overcast clouds","2013-02-06 11:00:00",4034
"None",-2.63,0,0,75,"Clouds","broken clouds","2013-02-06 13:00:00",4544
"None",-2.76999999999998,0,0,75,"Clouds","broken clouds","2013-02-06 14:00:00",4995
"None",-3.32999999999998,0,0,40,"Clouds","scattered clouds","2013-02-06 15:00:00",5597
"None",-3.81,0,0,20,"Clouds","few clouds","2013-02-06 16:00:00",6393
"None",-5.41999999999996,0,0,1,"Clear","sky is clear","2013-02-06 17:00:00",6087
"None",-7,0,0,1,"Clear","sky is clear","2013-02-06 19:00:00",3281
"None",-12.13,0,0,85,"Clouds","overcast clouds","2013-02-06 22:00:00",1768
"None",-12.13,0,0,85,"Clouds","overcast clouds","2013-02-06 23:00:00",3022
"None",-14.05,0,0,40,"Clouds","scattered clouds","2013-02-07 01:00:00",384
"None",-14.05,0,0,40,"Clouds","scattered clouds","2013-02-07 02:00:00",372
"None",-15.23,0,0,32,"Clouds","scattered clouds","2013-02-07 04:00:00",761
"None",-15.23,0,0,32,"Clouds","scattered clouds","2013-02-07 05:00:00",2546
"None",-10.13,0,0,87,"Clouds","overcast clouds","2013-02-07 07:00:00",6274
"None",-10.13,0,0,87,"Clouds","overcast clouds","2013-02-07 08:00:00",6076
"None",-6.73999999999995,0,0,93,"Clouds","overcast clouds","2013-02-07 10:00:00",4444
"None",-6.73999999999995,0,0,93,"Clouds","overcast clouds","2013-02-07 11:00:00",4829
"None",-5.62,0,0,90,"Haze","haze","2013-02-07 13:00:00",4995
"None",-4.75,0,0,90,"Haze","haze","2013-02-07 14:00:00",5323
"None",-4.46999999999997,0,0,20,"Haze","haze","2013-02-07 16:00:00",6497
"None",-4.97999999999996,0,0,90,"Haze","haze","2013-02-07 17:00:00",6050
"None",-5.12,0,0,90,"Clouds","overcast clouds","2013-02-07 18:00:00",4432
"None",-4.97999999999996,0,0,1,"Clear","sky is clear","2013-02-07 19:00:00",3282
"None",-5.06999999999999,0,0,90,"Haze","haze","2013-02-07 20:00:00",3019
"None",-4.75,0,0,90,"Haze","haze","2013-02-07 21:00:00",3924
"None",-4.77999999999997,0,0,90,"Haze","haze","2013-02-07 22:00:00",3310
"None",-4.51999999999998,0,0,90,"Haze","haze","2013-02-07 23:00:00",1296
"None",-4.63,0,0,90,"Mist","mist","2013-02-08 01:00:00",414
"None",-4.63,0,0,90,"Haze","haze","2013-02-08 01:00:00",414
"None",-4.23999999999995,0,0,90,"Mist","mist","2013-02-08 02:00:00",324
"None",-4.23999999999995,0,0,90,"Haze","haze","2013-02-08 02:00:00",324
"None",-4.19,0,0,90,"Mist","mist","2013-02-08 03:00:00",339
"None",-4.19,0,0,90,"Haze","haze","2013-02-08 03:00:00",339
"None",-4.27999999999997,0,0,90,"Mist","mist","2013-02-08 04:00:00",735
"None",-4.27999999999997,0,0,90,"Haze","haze","2013-02-08 04:00:00",735
"None",-4.41999999999996,0,0,90,"Mist","mist","2013-02-08 05:00:00",2391
"None",-4.41999999999996,0,0,90,"Haze","haze","2013-02-08 05:00:00",2391
"None",-4.62,0,0,90,"Mist","mist","2013-02-08 07:00:00",6710
"None",-4.51999999999998,0,0,90,"Mist","mist","2013-02-08 08:00:00",5940
"None",-4.31999999999999,0,0,90,"Mist","mist","2013-02-08 09:00:00",5044
"None",-4.41999999999996,0,0,90,"Mist","mist","2013-02-08 10:00:00",4638
"None",-3.81,0,0,90,"Haze","haze","2013-02-08 11:00:00",4974
"None",-3.81,0,0,90,"Mist","mist","2013-02-08 11:00:00",4974
"None",-3.46999999999997,0,0,90,"Mist","mist","2013-02-08 13:00:00",5312
"None",-3.46999999999997,0,0,90,"Haze","haze","2013-02-08 13:00:00",5312
"None",-3.32999999999998,0,0,90,"Haze","haze","2013-02-08 14:00:00",5642
"None",-3.32999999999998,0,0,90,"Mist","mist","2013-02-08 14:00:00",5642
"None",-2.98999999999995,0,0,90,"Clouds","overcast clouds","2013-02-08 15:00:00",5858
"None",-2.89999999999998,0,0,90,"Clouds","overcast clouds","2013-02-08 16:00:00",6579
"None",-2.81,0,0,90,"Clouds","overcast clouds","2013-02-08 17:00:00",6095
"None",-2.94,0,0,90,"Clouds","overcast clouds","2013-02-08 18:00:00",4831
"None",-3.13,0,0,90,"Clouds","overcast clouds","2013-02-08 19:00:00",3621
"None",-3.25999999999999,0,0,90,"Clouds","overcast clouds","2013-02-08 20:00:00",2931
"None",-3.67999999999995,0,0,90,"Clouds","overcast clouds","2013-02-08 21:00:00",2861
"None",-3.56,0,0,90,"Clouds","overcast clouds","2013-02-08 22:00:00",3112
"None",-3.95999999999998,0,0,90,"Clouds","overcast clouds","2013-02-08 23:00:00",1856
"None",-4.21999999999997,0,0,90,"Clouds","overcast clouds","2013-02-09 01:00:00",721
"None",-4.03999999999996,0,0,90,"Clouds","overcast clouds","2013-02-09 02:00:00",525
"None",-4.65999999999997,0,0,90,"Clouds","overcast clouds","2013-02-09 04:00:00",426
"None",-5.71999999999997,0,0,90,"Clouds","overcast clouds","2013-02-09 05:00:00",730
"None",-6.40999999999997,0,0,20,"Clouds","few clouds","2013-02-09 07:00:00",1946
"None",-5.81,0,0,90,"Haze","haze","2013-02-09 08:00:00",3001
"None",-5.34999999999997,0,0,20,"Clouds","few clouds","2013-02-09 10:00:00",4170
"None",-4.77999999999997,0,0,5,"Clear","sky is clear","2013-02-09 11:00:00",4383
"None",-3.88,0,0,1,"Clear","sky is clear","2013-02-09 13:00:00",4799
"None",-3.57999999999998,0,0,1,"Clear","sky is clear","2013-02-09 14:00:00",4710
"None",-3.94,0,0,1,"Clear","sky is clear","2013-02-09 15:00:00",4621
"None",-4.01999999999998,0,0,1,"Clear","sky is clear","2013-02-09 16:00:00",4880
"None",-4.73999999999995,0,0,1,"Clear","sky is clear","2013-02-09 17:00:00",4374
"None",-5.5,0,0,40,"Clouds","scattered clouds","2013-02-09 18:00:00",3972
"None",-5.91999999999996,0,0,40,"Clouds","scattered clouds","2013-02-09 19:00:00",3334
"None",-5.65999999999997,0,0,75,"Clouds","broken clouds","2013-02-09 20:00:00",2768
"None",-4.92999999999995,0,0,90,"Clouds","overcast clouds","2013-02-09 21:00:00",3169
"None",-5.12,0,0,90,"Clouds","overcast clouds","2013-02-09 22:00:00",4198
"None",-4.26999999999998,0,0,90,"Clouds","overcast clouds","2013-02-09 23:00:00",1997
"None",-3.90999999999997,0,0,90,"Clouds","overcast clouds","2013-02-10 00:00:00",1230
"None",-3.73999999999995,0,0,90,"Clouds","overcast clouds","2013-02-10 01:00:00",721
"None",-3.95999999999998,0,0,90,"Clouds","overcast clouds","2013-02-10 02:00:00",605
"None",-3.50999999999999,0,0,90,"Clouds","overcast clouds","2013-02-10 03:00:00",348
"None",-3.5,0,0,90,"Clouds","overcast clouds","2013-02-10 04:00:00",299
"None",-3.40999999999997,0,0,90,"Clouds","overcast clouds","2013-02-10 05:00:00",456
"None",-3.21999999999997,0,0,90,"Haze","haze","2013-02-10 07:00:00",901
"None",-2.94,0,0,90,"Haze","haze","2013-02-10 08:00:00",1426
"None",-2.94,0,0,90,"Mist","mist","2013-02-10 08:00:00",1426
"None",-2.75,0,0,90,"Haze","haze","2013-02-10 09:00:00",1965
"None",-2.41999999999996,0,0,90,"Haze","haze","2013-02-10 10:00:00",2146
"None",-2.00999999999999,0,0,90,"Haze","haze","2013-02-10 11:00:00",2177
"None",-1.20999999999998,0,0,90,"Haze","haze","2013-02-10 13:00:00",2059
"None",-0.829999999999984,0,0,90,"Mist","mist","2013-02-10 14:00:00",2212
"None",-0.829999999999984,0,0,90,"Haze","haze","2013-02-10 14:00:00",2212
"None",-0.549999999999955,0,0,90,"Mist","mist","2013-02-10 16:00:00",2460
"None",-0.549999999999955,0,0,90,"Haze","haze","2013-02-10 16:00:00",2460
"None",-0.689999999999998,0,0,90,"Mist","mist","2013-02-10 17:00:00",2230
"None",-0.689999999999998,0,0,90,"Haze","haze","2013-02-10 17:00:00",2230
"None",-1.16999999999996,0,0,90,"Mist","mist","2013-02-10 19:00:00",1539
"None",-1.31999999999999,0,0,90,"Mist","mist","2013-02-10 20:00:00",1330
"None",-1.54999999999995,0,0,90,"Mist","mist","2013-02-10 22:00:00",1021
"None",-1.77999999999997,0,0,90,"Mist","mist","2013-02-10 23:00:00",723
"None",-2.10999999999996,0,0,90,"Haze","haze","2013-02-11 01:00:00",252
"None",-2.10999999999996,0,0,90,"Mist","mist","2013-02-11 01:00:00",252
"None",-2.01999999999998,0,0,90,"Mist","mist","2013-02-11 02:00:00",265
"None",-2.01999999999998,0,0,90,"Haze","haze","2013-02-11 02:00:00",265
"None",-2.14999999999998,0,0,90,"Snow","heavy snow","2013-02-11 04:00:00",807
"None",-2.14999999999998,0,0,90,"Mist","mist","2013-02-11 04:00:00",807
"None",-2.14999999999998,0,0,90,"Haze","haze","2013-02-11 04:00:00",807
"None",-2.28999999999996,0,0,90,"Snow","heavy snow","2013-02-11 05:00:00",2419
"None",-2.28999999999996,0,0,90,"Mist","mist","2013-02-11 05:00:00",2419
"None",-2.28999999999996,0,0,90,"Haze","haze","2013-02-11 05:00:00",2419
"None",-2.32999999999998,0,0,90,"Mist","mist","2013-02-11 07:00:00",5325
"None",-2.32999999999998,0,0,90,"Haze","haze","2013-02-11 07:00:00",5325
"None",-2.32999999999998,0,0,90,"Snow","heavy snow","2013-02-11 07:00:00",5325
"None",-2.32999999999998,0,0,90,"Mist","mist","2013-02-11 08:00:00",5032
"None",-2.32999999999998,0,0,90,"Haze","haze","2013-02-11 08:00:00",5032
"None",-2.32999999999998,0,0,90,"Snow","heavy snow","2013-02-11 08:00:00",5032
"None",-1.57999999999998,0,0,90,"Mist","mist","2013-02-11 10:00:00",3866
"None",-1.57999999999998,0,0,90,"Snow","heavy snow","2013-02-11 10:00:00",3866
"None",-1.57999999999998,0,0,90,"Rain","freezing rain","2013-02-11 10:00:00",3866
"None",-1.57999999999998,0,0,90,"Fog","fog","2013-02-11 10:00:00",3866
"None",-1.57999999999998,0,0,90,"Snow","snow","2013-02-11 10:00:00",3866
"None",-1.14999999999998,0,0,90,"Mist","mist","2013-02-11 11:00:00",3959
"None",-1.14999999999998,0,0,90,"Snow","heavy snow","2013-02-11 11:00:00",3959
"None",-1.14999999999998,0,0,90,"Snow","snow","2013-02-11 11:00:00",3959
"None",-1.14999999999998,0,0,90,"Fog","fog","2013-02-11 11:00:00",3959
"None",-0.609999999999957,0,0,90,"Snow","heavy snow","2013-02-11 13:00:00",4200
"None",-0.609999999999957,0,0,90,"Mist","mist","2013-02-11 13:00:00",4200
"None",-0.609999999999957,0,0,90,"Snow","snow","2013-02-11 13:00:00",4200
"None",-0.609999999999957,0,0,90,"Fog","fog","2013-02-11 13:00:00",4200
"None",-0.239999999999952,0,0,90,"Snow","heavy snow","2013-02-11 14:00:00",4723
"None",-0.239999999999952,0,0,90,"Mist","mist","2013-02-11 14:00:00",4723
"None",-0.239999999999952,0,0,90,"Snow","snow","2013-02-11 14:00:00",4723
"None",0.170000000000016,0,0,90,"Mist","mist","2013-02-11 15:00:00",5177
"None",0.170000000000016,0,0,90,"Snow","heavy snow","2013-02-11 15:00:00",5177
"None",0.260000000000048,0,0,90,"Mist","mist","2013-02-11 16:00:00",6202
"None",0.260000000000048,0,0,90,"Snow","heavy snow","2013-02-11 16:00:00",6202
"None",0.260000000000048,0,0,90,"Drizzle","light intensity drizzle","2013-02-11 16:00:00",6202
"None",0.439999999999998,0,0,90,"Mist","mist","2013-02-11 17:00:00",5789
"None",0.439999999999998,0,0,90,"Rain","light rain","2013-02-11 17:00:00",5789
"None",0.439999999999998,0,0,90,"Snow","heavy snow","2013-02-11 17:00:00",5789
"None",0.310000000000002,0,0,90,"Mist","mist","2013-02-11 18:00:00",4095
"None",0.310000000000002,0,0,90,"Snow","heavy snow","2013-02-11 18:00:00",4095
"None",0.32000000000005,0,0,90,"Rain","light rain","2013-02-11 19:00:00",2782
"None",0.32000000000005,0,0,90,"Mist","mist","2013-02-11 19:00:00",2782
"None",0.32000000000005,0,0,90,"Snow","heavy snow","2013-02-11 19:00:00",2782
"None",-0.00999999999999091,0,0,90,"Snow","heavy snow","2013-02-11 20:00:00",2452
"None",-0.00999999999999091,0,0,90,"Mist","mist","2013-02-11 20:00:00",2452
"None",-0.449999999999989,0,0,90,"Snow","heavy snow","2013-02-11 21:00:00",2060
"None",-0.449999999999989,0,0,90,"Mist","mist","2013-02-11 21:00:00",2060
"None",-0.539999999999964,0,0,90,"Snow","heavy snow","2013-02-11 22:00:00",1407
"None",-0.539999999999964,0,0,90,"Mist","mist","2013-02-11 22:00:00",1407
"None",-1.20999999999998,0,0,90,"Snow","heavy snow","2013-02-11 23:00:00",958
"None",-1.20999999999998,0,0,90,"Mist","mist","2013-02-11 23:00:00",958
"None",-1.38999999999999,0,0,90,"Mist","mist","2013-02-12 00:00:00",522
"None",-1.38999999999999,0,0,90,"Snow","heavy snow","2013-02-12 00:00:00",522
"None",-1.44999999999999,0,0,90,"Mist","mist","2013-02-12 01:00:00",332
"None",-1.44999999999999,0,0,90,"Snow","heavy snow","2013-02-12 01:00:00",332
"None",-1.63999999999999,0,0,90,"Snow","heavy snow","2013-02-12 02:00:00",289
"None",-1.63999999999999,0,0,90,"Mist","mist","2013-02-12 02:00:00",289
"None",-1.77999999999997,0,0,90,"Snow","heavy snow","2013-02-12 03:00:00",343
"None",-1.77999999999997,0,0,90,"Mist","mist","2013-02-12 03:00:00",343
"None",-2.22999999999996,0,0,90,"Snow","heavy snow","2013-02-12 04:00:00",782
"None",-3.69,0,0,90,"Snow","heavy snow","2013-02-12 07:00:00",6655
"None",-4.09999999999997,0,0,90,"Snow","heavy snow","2013-02-12 08:00:00",6198
"None",-4.09999999999997,0,0,90,"Mist","mist","2013-02-12 08:00:00",6198
"None",-3.67999999999995,0,0,90,"Clouds","overcast clouds","2013-02-12 09:00:00",5011
"None",-3.54999999999995,0,0,90,"Clouds","overcast clouds","2013-02-12 10:00:00",4386
"None",-3.34999999999997,0,0,90,"Clouds","overcast clouds","2013-02-12 11:00:00",4614
"None",-3.01999999999998,0,0,90,"Clouds","overcast clouds","2013-02-12 12:00:00",4759
"None",-3.19999999999999,0,0,90,"Clouds","overcast clouds","2013-02-12 13:00:00",4834
"None",-3.34999999999997,0,0,90,"Clouds","overcast clouds","2013-02-12 14:00:00",5209
"None",-4,0,0,90,"Clouds","overcast clouds","2013-02-12 15:00:00",5716
"None",-4.12,0,0,90,"Clouds","overcast clouds","2013-02-12 16:00:00",6381
"None",-4.73999999999995,0,0,90,"Clouds","overcast clouds","2013-02-12 17:00:00",6079
"None",-4.60999999999996,0,0,90,"Clouds","overcast clouds","2013-02-12 18:00:00",4623
"None",-6,0,0,90,"Clouds","overcast clouds","2013-02-12 19:00:00",3205
"None",-6,0,0,90,"Clouds","overcast clouds","2013-02-12 21:00:00",2669
"None",-6,0,0,90,"Clouds","overcast clouds","2013-02-12 22:00:00",1622
"None",-9.67999999999995,0,0,0,"Clear","sky is clear","2013-02-13 00:00:00",559
"None",-9.67999999999995,0,0,0,"Clear","sky is clear","2013-02-13 01:00:00",333
"None",-9.67999999999995,0,0,0,"Clear","sky is clear","2013-02-13 02:00:00",264
"None",-7,0,0,90,"Snow","heavy snow","2013-02-13 04:00:00",771
"None",-9.48999999999995,0,0,4,"Clear","sky is clear","2013-02-13 05:00:00",2611
"None",-7,0,0,40,"Clouds","scattered clouds","2013-02-13 06:00:00",5246
"None",-6.25,0,0,77,"Clouds","broken clouds","2013-02-13 08:00:00",6544
"None",-4.01999999999998,0,0,40,"Clouds","scattered clouds","2013-02-13 10:00:00",4559
"None",-2.67999999999995,0,0,75,"Clouds","broken clouds","2013-02-13 11:00:00",4782
"None",-0.0399999999999636,0,0,20,"Clouds","few clouds","2013-02-13 13:00:00",5074
"None",0.740000000000009,0,0,20,"Clouds","few clouds","2013-02-13 14:00:00",5313
"None",0.910000000000025,0,0,1,"Clear","sky is clear","2013-02-13 15:00:00",5875
"None",0.350000000000023,0,0,1,"Clear","sky is clear","2013-02-13 16:00:00",6759
"None",-0.739999999999952,0,0,20,"Clouds","few clouds","2013-02-13 17:00:00",6353
"None",-2.35999999999996,0,0,20,"Clouds","few clouds","2013-02-13 18:00:00",4704
"None",-3.19999999999999,0,0,20,"Clouds","few clouds","2013-02-13 19:00:00",3098
"None",-3.56999999999999,0,0,40,"Clouds","scattered clouds","2013-02-13 20:00:00",2896
"None",-4.13999999999999,0,0,75,"Clouds","broken clouds","2013-02-13 21:00:00",2344
"None",-4.19999999999999,0,0,90,"Clouds","overcast clouds","2013-02-13 22:00:00",1663
"None",-4.65999999999997,0,0,40,"Clouds","scattered clouds","2013-02-13 23:00:00",967
"None",-4.88999999999999,0,0,20,"Clouds","few clouds","2013-02-14 00:00:00",567
"None",-5.65999999999997,0,0,75,"Clouds","broken clouds","2013-02-14 01:00:00",375
"None",-5.92999999999995,0,0,75,"Clouds","broken clouds","2013-02-14 02:00:00",278
"None",-6.32999999999998,0,0,90,"Clouds","overcast clouds","2013-02-14 04:00:00",749
"None",-6.52999999999997,0,0,75,"Clouds","broken clouds","2013-02-14 05:00:00",2527
"None",-6.88999999999999,0,0,90,"Clouds","overcast clouds","2013-02-14 06:00:00",5016
"None",-6.57999999999998,0,0,75,"Clouds","broken clouds","2013-02-14 07:00:00",5383
"None",-6.16999999999996,0,0,90,"Mist","mist","2013-02-14 08:00:00",5433
"None",-4.78999999999996,0,0,90,"Clouds","overcast clouds","2013-02-14 09:00:00",5493
"None",-3.53999999999996,0,0,75,"Clouds","broken clouds","2013-02-14 10:00:00",4425
"None",-1.20999999999998,0,0,90,"Clouds","overcast clouds","2013-02-14 11:00:00",4818
"None",0.910000000000025,0,0,75,"Clouds","broken clouds","2013-02-14 12:00:00",5026
"None",2.25,0,0,75,"Clouds","broken clouds","2013-02-14 13:00:00",5015
"None",2.88,0,0,75,"Clouds","broken clouds","2013-02-14 14:00:00",5493
"None",3.01000000000005,0,0,75,"Clouds","broken clouds","2013-02-14 15:00:00",6011
"None",2.55000000000001,0,0,90,"Snow","heavy snow","2013-02-14 16:00:00",6943
"None",1.82000000000005,0,0,90,"Rain","light rain","2013-02-14 17:00:00",6098
"None",1.82000000000005,0,0,90,"Snow","heavy snow","2013-02-14 17:00:00",6098
"None",1.10000000000002,0,0,90,"Snow","heavy snow","2013-02-14 18:00:00",4528
"None",0.860000000000014,0,0,90,"Snow","heavy snow","2013-02-14 19:00:00",3330
"None",0.860000000000014,0,0,90,"Mist","mist","2013-02-14 19:00:00",3330
"None",0.860000000000014,0,0,90,"Rain","light rain","2013-02-14 19:00:00",3330
"None",0.620000000000005,0,0,90,"Snow","heavy snow","2013-02-14 20:00:00",2909
"None",0.620000000000005,0,0,90,"Mist","mist","2013-02-14 20:00:00",2909
"None",0.620000000000005,0,0,90,"Snow","snow","2013-02-14 20:00:00",2909
"None",0.25,0,0,90,"Snow","heavy snow","2013-02-14 21:00:00",3005
